Warwick 1431: balanced orders and products, 2 products per order
 0 1 0 1 1 0 0 1 0 0
 1 0 1 0 1 1 0 0 0 0
 0 0 1 0 1 1 1 0 0 0
 1 1 0 0 0 0 0 1 1 0
 1 0 1 1 0 0 0 0 0 1
 0 1 0 0 1 0 0 0 1 1
 0 0 0 0 0 1 1 1 1 0
 0 0 0 0 1 1 0 0 1 1
 1 0 1 0 1 0 0 1 0 0
 1 0 0 1 0 0 1 0 0 1
 0 0 0 1 0 1 0 0 1 1
 1 0 0 0 1 1 0 1 0 0
 1 1 0 0 0 0 1 1 0 0
 1 0 0 1 1 0 1 0 0 0
 0 0 1 1 0 0 1 0 1 0
 0 1 1 0 0 0 0 1 1 0
 0 0 0 1 1 0 1 0 0 1
 0 1 0 0 0 1 1 0 0 1
 0 0 1 1 1 0 0 0 0 1
 1 1 0 0 0 0 0 1 1 0
 1 0 0 0 1 0 0 1 1 0
 0 1 1 0 0 0 0 1 0 1
 0 0 1 0 0 0 1 0 1 1
 0 1 0 1 1 0 0 0 1 0

Warwick 1453: balanced orders and products, 4 products per order
30 10
 0 1 0 0 1 0 0 1 0 1
 0 0 1 1 1 0 1 0 0 0
 0 1 1 1 0 1 0 0 0 0
 0 0 0 0 0 1 1 1 0 1
 0 0 0 1 0 1 0 0 1 1
 0 0 0 1 0 0 1 0 1 1
 0 1 0 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 0
 1 0 0 0 0 1 0 1 1 0
 1 1 0 1 0 1 0 0 0 0
 0 0 1 0 0 0 1 1 0 1
 0 0 0 1 1 0 0 1 0 1
 1 0 1 1 0 0 1 0 0 0
 1 0 0 0 1 1 0 0 1 0
 0 1 1 0 1 1 0 0 0 0
 1 1 0 0 1 0 0 1 0 0
 0 0 1 0 0 1 0 1 1 0
 1 0 1 1 0 0 1 0 0 0
 0 1 1 0 0 0 1 1 0 0
 1 0 0 0 0 0 1 0 1 1
 0 1 0 1 0 0 1 0 1 0
 0 0 1 1 1 0 0 0 0 1
 1 1 0 0 0 1 0 0 1 0
 0 0 0 0 1 1 0 0 1 1
 1 0 1 0 0 0 1 1 0 0
 0 0 0 0 1 1 1 0 1 0
 1 1 0 0 1 0 0 0 1 0
 1 1 0 1 1 0 0 0 0 0
 0 0 1 0 0 0 0 1 1 1
 1 0 1 0 0 0 0 1 0 1

Warwick 1454: balanced orders and products, 4 products per order
30 10
 0 0 0 0 0 1 1 0 1 1
 0 0 1 1 0 0 1 0 1 0
 1 0 0 1 1 0 0 0 0 1
 0 1 0 1 0 1 0 1 0 0
 0 0 0 0 1 1 0 1 1 0
 0 1 1 0 0 0 0 1 1 0
 0 0 1 0 1 0 0 0 1 1
 0 0 1 1 1 0 1 0 0 0
 1 1 0 0 1 0 0 1 0 0
 0 0 1 0 0 0 0 1 1 1
 0 1 1 1 0 0 0 1 0 0
 1 1 1 0 0 0 1 0 0 0
 0 1 0 0 0 1 0 0 1 1
 0 1 0 0 1 1 0 0 0 1
 1 1 0 0 0 1 1 0 0 0
 0 0 0 1 1 0 1 0 1 0
 1 0 1 1 1 0 0 0 0 0
 0 1 0 0 0 1 1 0 0 1
 0 0 1 0 0 1 0 0 1 1
 1 0 0 1 0 0 1 0 0 1
 0 0 0 1 0 0 1 1 0 1
 0 0 0 0 1 1 0 1 1 0
 0 1 0 0 1 0 1 1 0 0
 0 0 1 1 1 0 0 1 0 0
 1 1 1 0 0 0 0 0 0 1
 1 0 0 0 0 1 1 1 0 0
 1 1 1 1 0 0 0 0 0 0
 1 0 0 0 0 1 0 0 1 1
 1 0 0 0 0 1 1 0 1 0
 1 0 0 1 1 0 0 1 0 0

Warwick 1455: balanced orders and products, 4 products per order
30 10
 0 1 1 0 0 0 0 0 1 1
 1 0 0 0 1 1 0 1 0 0
 0 1 1 0 0 0 0 1 0 1
 1 0 0 0 1 1 1 0 0 0
 0 0 1 1 0 1 1 0 0 0
 0 1 0 1 0 1 1 0 0 0
 1 0 0 1 0 0 1 1 0 0
 1 1 0 0 1 0 0 0 1 0
 0 0 0 0 1 1 1 1 0 0
 0 0 1 0 1 0 0 1 1 0
 0 1 1 0 0 1 0 1 0 0
 0 1 0 1 1 0 0 0 1 0
 0 0 0 1 1 0 0 0 1 1
 0 1 0 0 1 1 0 0 1 0
 1 0 1 1 0 0 0 1 0 0
 1 0 1 0 0 1 0 0 0 1
 0 0 0 0 1 0 1 0 1 1
 1 0 1 0 0 0 0 0 1 1
 1 0 0 0 0 1 0 1 0 1
 0 0 0 1 0 0 1 1 0 1
 0 0 1 0 0 0 1 0 1 1
 0 0 1 0 0 0 1 1 1 0
 1 1 0 0 0 0 0 0 1 1
 0 1 0 1 0 1 0 0 1 0
 1 1 1 0 0 0 1 0 0 0
 0 0 0 1 1 1 0 1 0 0
 0 1 1 1 0 0 1 0 0 0
 1 1 0 0 0 1 1 0 0 0
 1 0 0 1 1 0 0 0 0 1
 0 0 0 1 1 0 0 1 0 1

Warwick 1456: balanced orders and products, 4 products per order
30 10
 1 0 0 0 1 0 1 0 0 1
 0 0 0 1 0 0 1 1 0 1
 1 0 1 0 0 0 0 1 0 1
 0 1 1 0 1 0 0 0 1 0
 1 0 0 0 1 0 1 0 1 0
 0 1 0 0 1 0 1 0 1 0
 1 0 0 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 1 0 0 0
 0 0 0 1 0 0 1 1 1 0
 1 1 0 0 0 1 0 0 0 1
 0 1 0 0 0 1 0 0 1 1
 0 1 1 0 0 0 1 0 0 1
 0 1 1 0 0 1 0 1 0 0
 1 1 0 0 1 0 0 1 0 0
 1 0 0 0 1 1 0 1 0 0
 0 0 0 1 0 0 1 1 0 1
 0 0 1 0 0 1 0 0 1 1
 0 0 1 1 1 0 0 0 0 1
 0 0 0 1 0 1 0 1 1 0
 1 1 1 0 0 0 0 0 1 0
 1 0 1 1 0 1 0 0 0 0
 1 0 0 0 1 0 1 0 0 1
 0 1 1 0 1 0 1 0 0 0
 1 0 0 0 0 1 0 0 1 1
 0 1 0 1 0 1 0 1 0 0
 0 0 1 1 1 0 0 1 0 0
 0 0 0 0 1 0 1 1 1 0
 0 1 1 1 0 0 0 0 1 0
 0 0 1 1 0 1 0 0 1 0

Warwick 1457: balanced orders and products, 4 products per order
30 10
 0 1 1 0 1 0 0 0 0 1
 1 0 0 1 0 0 0 0 1 1
 0 0 0 1 0 1 1 0 0 1
 1 0 0 1 0 0 1 0 0 1
 0 0 0 0 1 0 1 1 1 0
 1 1 0 0 0 1 0 0 1 0
 0 0 1 1 1 0 1 0 0 0
 1 0 0 0 1 1 0 1 0 0
 0 0 1 0 1 1 0 0 1 0
 0 0 0 1 0 1 1 0 1 0
 1 0 0 1 0 0 1 0 0 1
 0 0 1 0 0 1 1 1 0 0
 1 1 1 0 0 0 0 1 0 0
 0 0 1 0 0 0 0 1 1 1
 0 1 0 0 1 0 1 1 0 0
 0 0 0 1 0 1 0 0 1 1
 0 1 0 1 1 0 0 0 1 0
 1 0 0 0 1 0 1 0 0 1
 0 1 1 0 1 1 0 0 0 0
 1 0 1 1 0 0 0 0 1 0
 1 0 0 0 0 0 1 1 0 1
 0 1 1 1 0 1 0 0 0 0
 0 0 0 1 0 0 1 1 1 0
 1 1 1 0 0 0 0 0 1 0
 0 0 1 0 0 1 0 1 0 1
 1 1 0 0 1 0 0 0 0 1
 0 0 0 1 1 0 1 0 0 1
 1 1 0 0 1 0 0 1 0 0
 0 1 0 0 0 1 0 1 1 0
 0 1 1 0 0 1 0 1 0 0

Warwick 1458: balanced orders and products, 4 products per order
30 10
 0 0 0 1 0 1 1 0 1 0
 1 0 0 1 1 0 0 0 0 1
 1 1 0 1 0 0 0 0 0 1
 1 0 0 0 0 0 1 0 1 1
 0 1 1 1 1 0 0 0 0 0
 1 0 0 0 0 1 0 1 1 0
 0 0 0 0 1 0 1 0 1 1
 0 0 1 0 1 1 1 0 0 0
 1 1 1 0 1 0 0 0 0 0
 1 0 0 1 0 0 1 1 0 0
 1 1 1 0 0 0 0 0 0 1
 0 1 0 1 0 1 0 1 0 0
 0 0 1 1 1 1 0 0 0 0
 1 0 0 0 1 0 0 1 0 1
 0 1 0 0 0 0 0 1 1 1
 1 0 0 1 0 1 1 0 0 0
 0 1 1 1 0 0 0 0 1 0
 0 1 0 0 1 1 0 0 0 1
 0 1 1 0 0 0 1 0 0 1
 0 1 1 0 0 0 0 1 0 1
 0 0 0 1 1 1 0 1 0 0
 0 0 1 0 1 0 0 1 1 0
 1 0 0 0 1 1 0 0 1 0
 1 0 0 1 0 0 0 1 1 0
 0 0 0 0 1 1 1 0 0 1
 0 0 1 0 0 0 1 1 1 0
 0 0 0 1 0 1 1 0 1 0
 0 1 0 0 0 1 1 1 0 0
 0 1 1 0 0 0 1 0 1 0
 1 0 1 0 0 0 0 1 0 1

Warwick 1459: balanced orders and products, 4 products per order
30 10
 0 0 0 1 0 0 0 1 1 1
 1 0 0 0 1 1 0 0 1 0
 0 0 0 1 1 0 0 0 1 1
 0 0 1 1 0 0 0 1 1 0
 0 0 0 1 0 1 1 0 1 0
 0 1 0 1 0 1 0 1 0 0
 1 0 0 0 0 1 1 0 1 0
 1 0 0 1 1 0 0 0 0 1
 0 0 1 1 1 1 0 0 0 0
 1 0 1 0 1 0 0 1 0 0
 0 1 0 0 1 0 1 0 0 1
 0 0 1 0 1 1 0 0 0 1
 0 1 0 1 1 0 0 1 0 0
 0 1 0 1 0 0 1 0 0 1
 1 0 1 0 0 0 0 1 1 0
 0 1 0 0 0 1 1 1 0 0
 0 1 1 0 0 0 0 1 0 1
 1 0 1 0 1 1 0 0 0 0
 0 0 0 0 0 1 0 1 1 1
 1 1 1 0 0 0 0 0 0 1
 0 1 1 1 0 0 0 0 0 1
 0 0 0 0 1 0 0 1 1 1
 0 0 1 0 0 1 1 1 0 0
 1 0 0 1 0 0 1 0 1 0
 1 1 0 0 1 0 1 0 0 0
 1 0 0 0 0 0 1 0 1 1
 1 1 1 0 0 1 0 0 0 0
 0 1 1 1 0 0 1 0 0 0
 0 0 0 0 0 1 1 1 1 0
 1 1 0 0 1 0 1 0 0 0

Warwick 1460: balanced orders and products, 4 products per order
30 10
 1 0 1 1 0 0 1 0 0 0
 0 1 1 0 1 1 0 0 0 0
 1 1 0 0 0 0 0 1 0 1
 1 0 0 1 0 0 0 1 0 1
 0 1 0 1 0 0 1 0 0 1
 0 0 0 0 1 1 1 0 1 0
 1 0 0 0 0 0 1 1 0 1
 1 0 0 1 0 0 1 0 1 0
 0 0 0 0 0 0 1 1 1 1
 0 1 1 0 0 0 1 0 1 0
 1 0 0 1 0 1 0 0 0 1
 0 1 1 0 1 0 1 0 0 0
 0 0 0 0 1 1 0 1 1 0
 0 0 1 0 1 1 1 0 0 0
 0 1 1 0 0 1 0 0 0 1
 0 1 0 0 1 0 0 1 0 1
 1 0 1 1 0 0 1 0 0 0
 0 0 0 1 1 1 0 1 0 0
 0 0 1 1 1 0 0 0 0 1
 1 1 1 0 0 1 0 0 0 0
 1 0 0 1 0 1 0 0 1 0
 0 0 1 1 1 0 0 0 1 0
 1 0 0 0 0 1 0 0 1 1
 1 0 1 1 0 0 0 0 1 0
 0 1 0 0 1 0 1 1 0 0
 0 1 0 0 0 1 0 1 1 0
 1 0 0 1 0 0 0 1 0 1
 0 1 1 0 0 0 1 1 0 0
 0 1 0 0 1 1 0 0 1 0
 0 0 0 0 1 0 0 1 1 1

Warwick 1461: balanced orders and products, 5 products per order
30 10
 0 1 1 0 1 0 1 0 0 1
 0 1 0 1 0 1 1 0 0 1
 0 0 0 0 1 1 1 0 1 1
 0 1 1 1 1 0 0 0 1 0
 0 0 0 1 1 1 0 0 1 1
 1 0 1 0 0 1 0 0 1 1
 1 1 0 1 0 0 0 0 1 1
 1 1 0 0 0 1 0 1 1 0
 0 0 1 1 0 1 0 0 1 1
 1 1 0 1 0 0 1 1 0 0
 1 0 0 1 0 1 1 1 0 0
 0 0 0 1 1 0 0 1 1 1
 0 1 1 0 0 0 0 1 1 1
 1 0 0 1 1 0 0 1 1 0
 1 1 1 0 0 0 0 1 0 1
 0 0 0 0 0 1 1 1 1 1
 0 1 1 0 0 1 1 0 1 0
 0 1 1 1 0 0 0 1 0 1
 1 0 0 1 1 1 0 1 0 0
 1 0 0 0 1 1 1 0 1 0
 1 1 0 0 1 0 1 0 0 1
 1 0 1 1 0 1 1 0 0 0
 1 1 0 0 1 1 0 0 1 0
 0 0 1 1 1 0 0 1 1 0
 0 0 1 1 0 1 1 0 0 1
 1 1 1 1 0 0 0 1 0 0
 0 0 1 0 1 0 1 1 0 1
 0 1 1 0 1 0 1 1 0 0
 1 0 0 0 1 1 1 1 0 0
 1 1 1 0 1 0 1 0 0 0

Warwick 1462: balanced orders and products, 5 products per order
30 10
 1 1 0 1 0 0 1 1 0 0
 0 0 1 1 1 0 1 1 0 0
 0 1 0 1 0 1 1 0 0 1
 0 0 1 1 1 0 1 1 0 0
 0 0 1 0 1 1 1 0 1 0
 0 0 0 1 0 1 0 1 1 1
 0 1 1 1 1 0 0 0 0 1
 1 1 1 1 0 0 0 1 0 0
 0 1 0 0 1 1 0 0 1 1
 1 1 1 0 0 1 0 0 1 0
 1 1 0 0 0 1 0 0 1 1
 1 1 0 0 1 0 0 1 1 0
 1 0 0 0 1 1 0 1 1 0
 0 1 0 0 1 0 1 1 0 1
 0 1 1 0 0 1 0 0 1 1
 0 0 1 0 1 1 0 1 1 0
 0 1 1 0 0 0 1 1 0 1
 1 0 0 1 1 1 0 1 0 0
 1 0 1 1 0 0 0 1 0 1
 1 0 0 1 0 0 1 1 1 0
 1 1 0 0 1 0 0 0 1 1
 0 0 1 1 1 1 0 0 1 0
 1 0 1 0 0 1 0 1 1 0
 0 0 0 1 1 1 1 0 0 1
 0 1 1 0 0 0 1 1 1 0
 1 0 1 0 0 1 1 0 0 1
 1 0 1 1 0 0 1 0 1 0
 1 0 0 0 1 1 1 0 0 1
 0 1 0 1 1 0 1 0 0 1
 1 1 0 1 0 0 1 0 0 1

Warwick 1463: balanced orders and products, 5 products per order
30 10
 1 0 1 0 0 1 1 1 0 0
 0 1 1 0 1 0 0 1 1 0
 0 0 1 0 1 1 1 0 0 1
 1 0 0 1 1 0 1 1 0 0
 1 0 0 0 0 1 0 1 1 1
 0 1 0 1 1 1 1 0 0 0
 1 0 1 0 1 0 1 0 1 0
 0 1 0 0 1 1 0 1 0 1
 0 1 0 1 1 0 0 0 1 1
 0 0 1 0 1 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 0 1 1 0 1
 0 0 0 1 1 1 0 1 1 0
 0 1 1 1 0 1 1 0 0 0
 1 1 1 1 0 1 0 0 0 0
 1 1 0 0 1 1 0 0 1 0
 1 1 0 1 0 0 0 0 1 1
 1 0 0 1 0 1 0 0 1 1
 0 1 1 1 0 0 1 0 1 0
 1 0 1 0 0 0 1 1 1 0
 1 1 1 0 1 0 0 1 0 0
 0 1 1 1 0 0 1 0 0 1
 1 0 0 0 0 1 1 1 1 0
 0 0 0 1 0 1 1 0 1 1
 1 1 1 0 1 0 1 0 0 0
 1 0 1 0 1 0 0 0 1 1
 0 0 0 1 1 0 1 1 0 1
 1 0 1 1 1 0 0 0 1 0
 1 1 1 0 0 0 0 1 0 1
 0 0 0 0 0 1 1 1 1 1

Warwick 1464: balanced orders and products, 5 products per order
30 10
 0 0 0 0 1 1 1 1 1 0
 1 1 0 0 1 0 1 1 0 0
 1 0 0 1 0 0 1 1 0 1
 1 1 1 0 0 1 0 0 0 1
 0 1 1 1 0 0 1 1 0 0
 0 0 1 0 0 1 0 1 1 1
 1 0 0 0 1 0 1 0 1 1
 1 0 0 1 0 1 1 0 1 0
 0 1 1 1 0 1 0 0 1 0
 0 1 0 1 1 1 0 1 0 0
 1 0 1 0 1 0 0 0 1 1
 0 1 1 0 1 0 1 1 0 0
 1 0 0 1 1 0 0 1 1 0
 1 1 0 1 0 0 1 0 1 0
 1 0 0 0 1 0 0 1 1 1
 1 0 1 1 0 1 0 0 0 1
 1 1 1 0 0 1 1 0 0 0
 0 0 1 1 1 1 0 0 1 0
 0 1 1 1 0 0 0 1 0 1
 0 1 0 1 1 0 1 0 0 1
 1 0 1 0 1 0 1 0 0 1
 0 0 1 1 0 1 1 0 0 1
 0 1 1 0 1 1 1 0 0 0
 1 1 1 1 0 0 0 0 1 0
 0 1 0 1 1 0 0 1 1 0
 0 1 0 0 1 1 0 1 0 1
 1 0 0 0 0 1 1 1 0 1
 1 0 0 1 0 1 0 0 1 1
 0 1 0 0 0 0 1 1 1 1
 0 0 1 0 1 1 0 1 1 0

Warwick 1465: balanced orders and products, 5 products per order
30 10
 1 0 1 0 1 1 1 0 0 0
 1 1 0 0 0 1 1 0 0 1
 0 1 1 1 0 1 1 0 0 0
 0 1 0 1 0 0 1 1 1 0
 0 0 1 0 1 1 1 0 0 1
 1 0 0 0 1 0 1 1 1 0
 1 0 1 0 1 0 1 0 0 1
 1 0 1 1 0 0 0 1 1 0
 1 1 0 0 0 1 1 0 1 0
 1 0 1 1 0 0 0 1 1 0
 0 1 1 1 1 0 0 0 0 1
 1 1 1 1 0 0 0 0 0 1
 0 0 1 1 1 0 0 1 1 0
 1 1 1 0 0 0 0 1 0 1
 0 1 0 1 0 0 1 1 1 0
 1 0 1 1 1 0 0 0 0 1
 1 0 1 0 0 1 0 1 0 1
 0 1 0 1 1 1 0 1 0 0
 0 1 0 0 0 1 0 1 1 1
 0 0 1 1 0 0 0 1 1 1
 1 0 1 0 0 1 0 1 1 0
 0 1 0 1 0 1 1 1 0 0
 0 0 0 0 1 1 1 0 1 1
 0 1 0 0 1 1 0 1 0 1
 0 1 1 1 1 0 0 0 1 0
 0 0 0 0 1 1 1 1 1 0
 1 0 0 1 1 0 0 0 1 1
 0 1 0 1 0 0 1 0 1 1
 1 0 0 0 1 1 1 0 0 1
 1 1 0 0 1 1 1 0 0 0

Warwick 1466: balanced orders and products, 5 products per order
30 10
 0 0 1 1 1 1 1 0 0 0
 0 1 0 1 0 1 1 0 0 1
 1 1 0 0 1 0 1 0 1 0
 0 1 1 1 0 0 1 0 0 1
 1 0 0 1 1 0 1 0 1 0
 0 1 1 0 0 1 0 1 1 0
 0 1 1 0 1 0 1 0 0 1
 0 0 1 1 0 1 1 0 1 0
 1 0 0 1 1 0 0 1 0 1
 1 0 1 0 1 1 0 1 0 0
 0 1 0 1 1 1 0 0 0 1
 1 1 0 1 1 1 0 0 0 0
 0 1 0 0 1 1 0 1 1 0
 0 1 1 0 1 0 0 0 1 1
 0 0 1 1 0 0 0 1 1 1
 0 0 1 1 0 1 0 0 1 1
 1 1 0 0 1 0 1 1 0 0
 1 0 0 1 0 0 1 1 1 0
 0 1 1 0 0 0 0 1 1 1
 1 0 0 0 0 1 1 1 0 1
 0 0 1 1 0 1 1 0 1 0
 1 1 0 0 1 1 1 0 0 0
 1 0 1 1 0 1 1 0 0 0
 1 0 0 1 1 1 0 0 0 1
 1 1 0 0 0 0 0 1 1 1
 1 1 0 0 1 0 0 1 1 0
 1 0 1 0 0 0 1 1 0 1
 0 0 0 1 1 1 0 1 0 1
 1 0 1 0 0 0 1 1 1 0
 0 1 1 0 0 0 0 1 1 1

Warwick 1467: balanced orders and products, 5 products per order
30 10
 0 0 0 1 1 1 0 1 1 0
 1 1 1 0 0 0 0 1 0 1
 1 0 1 1 0 1 0 0 0 1
 1 0 1 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 1 0
 1 1 0 0 1 1 0 0 1 0
 1 0 0 0 1 0 1 0 1 1
 0 0 1 1 0 1 1 1 0 0
 0 1 1 0 1 0 0 0 1 1
 1 0 0 1 1 0 0 0 1 1
 1 0 0 1 0 0 1 1 1 0
 0 0 0 1 1 1 1 1 0 0
 1 1 1 0 0 0 1 0 0 1
 0 0 1 1 0 0 0 1 1 1
 0 1 0 1 1 0 0 0 1 1
 1 1 0 1 1 1 0 0 0 0
 0 0 1 0 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 0 0
 0 0 1 1 0 0 1 1 0 1
 0 0 0 0 1 1 1 1 1 0
 0 1 1 1 1 1 0 0 0 0
 0 1 1 1 1 0 0 1 0 0
 1 1 0 0 0 1 0 0 1 1
 1 1 0 0 0 1 1 0 0 1
 1 1 0 0 0 1 0 1 1 0
 1 0 0 0 0 1 0 1 1 1
 1 0 1 1 0 1 0 1 0 0
 0 1 1 0 1 0 1 0 1 0
 1 0 0 0 1 1 1 0 0 1
 0 1 1 1 0 1 1 0 0 0

Warwick 1468: balanced orders and products, 5 products per order
30 10
 1 1 0 0 1 0 1 1 0 0
 0 0 1 0 1 1 1 0 1 0
 1 0 1 1 0 0 0 0 1 1
 1 1 1 1 0 0 1 0 0 0
 1 0 1 1 0 0 1 0 0 1
 1 1 0 0 0 1 1 0 0 1
 1 0 0 1 0 1 1 0 1 0
 1 1 0 1 1 1 0 0 0 0
 1 1 1 0 0 0 0 1 1 0
 1 0 1 0 1 0 0 1 1 0
 0 1 1 0 0 1 0 1 1 0
 0 0 1 1 0 0 1 0 1 1
 0 1 1 0 0 1 1 0 0 1
 0 1 0 0 1 1 0 0 1 1
 0 1 0 1 0 1 0 1 1 0
 0 0 0 1 1 0 1 1 1 0
 1 0 1 0 0 1 0 1 0 1
 0 1 1 0 1 0 0 1 1 0
 0 0 1 0 1 1 1 1 0 0
 0 1 0 0 1 1 1 0 0 1
 0 0 0 1 0 1 1 1 0 1
 1 0 1 0 1 0 1 0 1 0
 1 0 0 1 1 0 0 1 0 1
 1 1 0 1 0 1 1 0 0 0
 0 1 1 0 0 0 1 1 0 1
 0 0 1 1 1 1 0 0 0 1
 1 1 0 1 0 0 0 0 1 1
 0 0 0 1 1 1 0 1 1 0
 0 0 0 1 1 0 0 1 1 1
 1 1 0 0 1 0 0 1 0 1

Warwick 1469: balanced orders and products, 5 products per order
30 10
 1 1 0 1 1 0 0 0 1 0
 0 1 1 0 0 1 0 1 0 1
 1 0 0 1 0 1 0 0 1 1
 1 0 1 1 1 0 0 0 1 0
 0 0 0 0 1 1 1 0 1 1
 0 1 0 1 1 0 0 1 0 1
 1 1 0 0 0 0 1 1 1 0
 1 0 0 1 0 0 1 1 0 1
 0 1 1 1 0 0 1 0 0 1
 0 0 0 1 0 0 1 1 1 1
 1 0 1 1 1 0 0 0 1 0
 1 1 1 0 0 1 1 0 0 0
 0 1 1 0 1 0 1 0 1 0
 0 0 1 0 1 1 0 1 0 1
 0 0 1 1 1 0 1 0 1 0
 0 0 1 0 1 1 1 1 0 0
 0 1 0 1 0 1 1 1 0 0
 1 1 0 1 0 0 0 1 0 1
 1 0 1 0 0 0 1 0 1 1
 0 1 1 0 0 1 1 0 1 0
 0 0 1 1 1 1 0 1 0 0
 1 0 1 1 0 1 0 0 1 0
 0 1 0 1 1 1 0 0 0 1
 1 0 0 0 1 0 0 1 1 1
 0 1 1 0 1 0 1 1 0 0
 1 1 0 0 0 1 1 1 0 0
 0 1 0 1 0 1 0 0 1 1
 1 0 0 0 0 1 0 1 1 1
 1 1 0 0 1 0 0 1 0 1
 1 0 1 0 1 1 1 0 0 0

Warwick 1470: balanced orders and products, 5 products per order
30 10
 1 0 1 0 1 1 0 0 0 1
 1 0 0 0 0 1 0 1 1 1
 1 1 0 0 1 0 0 1 0 1
 0 0 1 0 0 1 1 1 1 0
 0 1 1 0 1 1 1 0 0 0
 0 0 0 1 1 0 1 1 0 1
 1 1 0 1 0 1 1 0 0 0
 0 1 1 1 0 0 0 1 0 1
 1 0 1 1 1 1 0 0 0 0
 1 0 0 1 0 1 1 0 1 0
 1 1 0 1 0 1 0 0 1 0
 0 0 1 1 1 0 0 1 1 0
 0 1 0 0 0 1 1 1 1 0
 1 0 0 1 1 0 1 1 0 0
 1 0 1 0 0 0 1 0 1 1
 1 1 1 0 0 0 0 1 1 0
 1 1 1 0 0 0 0 0 1 1
 1 0 0 0 1 0 1 1 0 1
 0 1 1 0 0 1 1 0 0 1
 0 0 0 1 0 1 0 1 1 1
 0 0 1 0 1 1 1 0 1 0
 1 0 0 0 0 0 1 1 1 1
 0 1 0 1 0 1 0 1 0 1
 0 1 1 0 1 0 0 0 1 1
 1 0 1 1 1 0 0 0 1 0
 0 1 0 1 1 1 1 0 0 0
 0 1 0 1 1 1 0 0 0 1
 0 0 1 0 1 0 1 1 1 0
 0 1 1 1 1 0 0 0 0 1
 1 1 0 1 0 0 1 1 0 0

